education,income,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,complain,response,age,family_size,total_spending,days_as_customer,offers_responded_to,parental_status,cluster
2,58684.0,71,479,35,179,28,7,85,1,5,3,12,2,0,0,43,1,813,3810,1,0,0
2,57136.0,18,267,140,599,34,12,127,1,7,5,7,6,0,1,57,1,1179,4204,1,0,0
4,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,74,3,138,3850,0,1,1
2,22448.0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,42,3,55,3920,0,1,1
2,82014.0,48,980,37,265,35,163,31,1,3,6,12,6,0,1,63,1,1511,4475,1,0,0
2,34213.0,2,50,4,28,6,3,26,3,3,1,2,9,0,1,61,3,117,4457,1,1,1
2,157146.0,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,47,2,1730,4223,0,0,0
4,25358.0,57,19,0,5,0,0,8,2,1,0,3,6,0,0,77,2,32,4139,0,1,1
3,35544.0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,46,2,67,3910,0,1,1
3,36634.0,0,213,9,76,4,3,30,3,5,2,5,7,0,0,70,3,335,4194,0,1,2
4,62670.0,57,539,30,92,80,46,38,1,5,3,13,3,0,0,70,3,825,3944,0,1,2
1,50334.0,24,284,16,160,84,16,134,6,7,4,6,6,0,0,52,3,694,4137,0,1,2
2,72066.0,55,1003,34,536,134,51,34,1,4,6,6,2,0,1,43,1,1792,3803,3,0,0
4,50729.0,62,239,13,143,45,4,52,9,6,2,7,6,0,0,66,3,496,4220,0,1,2
2,34916.0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,56,4,231,4207,0,1,1
2,64892.0,77,527,24,230,32,24,65,2,6,4,12,4,0,0,48,2,902,3828,0,1,2
2,43602.0,45,19,5,12,10,3,19,3,3,1,2,6,0,0,58,3,68,3967,0,1,1
4,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,35,1,71,4088,0,0,1
1,41473.0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,39,2,76,4172,0,1,1
4,63246.0,60,593,30,91,29,22,7,1,6,3,12,4,0,0,57,4,772,4110,0,1,2
4,36732.0,71,21,5,3,10,1,7,3,1,1,4,2,0,0,65,4,47,3979,0,1,1
4,69084.0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,54,3,1586,4019,0,1,2
4,77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,0,1,57,3,1529,4289,2,1,0
4,37929.0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,39,1,265,4131,3,0,2
2,86610.0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,73,2,1603,4094,0,0,0
3,80141.0,20,1184,102,673,52,40,40,1,7,4,10,6,0,1,38,2,2091,4331,2,0,0
1,72635.0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,69,2,981,4188,1,0,0
2,69016.0,61,726,53,363,123,107,161,4,8,9,13,5,0,0,54,3,1533,4381,0,1,0
1,20193.0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,33,2,82,4375,0,0,1
2,27573.0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,49,3,244,4258,0,1,1
0,15862.0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,45,2,36,4164,0,1,1
4,49544.0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,48,3,404,4299,0,1,2
2,33228.0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,44,3,71,3954,0,1,1
2,70440.0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,46,2,1572,4061,1,0,0
2,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,0,0,53,4,122,3960,0,1,1
4,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,0,0,69,4,41,4400,0,1,1
4,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,41,3,10,3822,0,1,1
2,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,0,72,3,304,4044,0,1,2
2,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,0,0,55,4,37,3893,0,1,1
3,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,1,44,1,1754,4487,1,0,0
2,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,1,56,3,815,4138,3,1,2
2,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,0,0,53,2,1001,4338,0,1,2
2,81217.0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,35,1,1157,4142,0,0,0
2,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,0,0,73,2,688,4142,0,1,2
3,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,37,1,1319,4155,0,0,0
4,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,39,3,21,4292,0,1,1
1,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,43,2,31,4468,0,1,1
2,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,34,2,67,4342,0,0,1
2,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,72,2,708,4199,0,1,0
1,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,0,53,4,25,4445,0,1,1
4,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,41,2,746,4284,1,0,0
4,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,0,67,3,32,4442,0,1,1
3,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,73,3,1695,3913,0,1,0
2,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,48,3,1080,4464,0,1,2
3,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,69,4,72,3888,0,1,1
2,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,35,2,57,4018,0,1,1
4,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,51,3,660,3897,0,1,2
0,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,1,51,3,103,4432,1,1,1
4,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,40,3,153,4076,0,1,1
3,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,0,68,3,1220,4444,1,1,2
2,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,0,59,3,279,4479,0,1,2
2,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,46,3,745,3975,0,1,2
4,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,0,51,3,264,3917,0,1,1
2,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,0,1,38,2,2157,3809,5,0,0
3,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,0,1,65,3,1526,4102,4,1,0
2,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,0,46,3,69,4243,0,1,1
2,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,58,2,1597,4393,1,0,0
0,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,32,2,64,3828,0,1,1
2,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,40,3,497,4390,0,1,2
2,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,68,2,1067,4202,0,1,2
2,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,0,47,4,31,3849,0,1,1
2,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,0,50,4,211,4094,0,1,1
4,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,0,1,48,3,877,4378,2,1,2
2,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,1,0,45,3,11,4329,0,1,1
4,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,41,2,2034,4221,4,0,0
2,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,33,1,1991,3994,4,0,0
4,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,62,1,1686,3885,1,0,0
4,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,1,42,2,324,3949,1,1,2
3,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,1,45,2,69,3869,1,1,1
2,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,1,69,4,252,4405,1,1,2
0,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,59,2,54,4335,0,1,1
3,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,0,63,4,964,4275,0,1,2
2,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,0,73,3,1327,4294,0,1,0
4,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,0,60,4,68,3895,0,1,1
2,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,65,2,60,4345,0,0,1
2,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,0,0,69,3,55,4225,1,1,1
2,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,58,2,1456,3906,1,0,0
1,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,66,2,563,4216,0,1,0
2,70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,70,2,1504,4293,0,1,2
2,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,0,57,3,564,3863,0,1,2
2,77437.0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,61,2,1125,4012,1,0,0
2,54984.0,51,173,13,131,32,3,6,4,6,1,6,7,0,0,65,3,358,3833,1,1,2
4,42403.0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,53,3,42,3997,0,1,1
2,55761.0,97,136,1,12,0,3,32,2,4,1,3,6,0,0,60,3,184,3863,1,1,1
2,37292.0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,41,3,460,4234,0,1,2
4,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,1,79,1,145,3829,1,0,1
2,70321.0,6,303,23,751,82,26,191,1,6,5,13,4,0,1,77,2,1376,4326,1,0,0
4,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,55,2,792,4322,0,1,2
2,81795.0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,72,2,1382,4408,0,0,0
0,28389.0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,77,2,28,4383,0,0,1
3,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,78,2,1033,4071,0,0,0
2,69901.0,95,312,21,206,102,92,149,3,7,3,10,5,0,0,55,2,882,4193,0,1,2
4,80360.0,56,1493,86,454,112,43,43,2,4,4,5,2,0,0,75,2,2231,4280,3,0,0
4,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,63,3,1101,4418,2,1,2
2,44989.0,26,98,0,106,49,10,106,5,5,1,5,6,0,0,50,3,369,4452,0,1,2
1,31859.0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,44,2,48,3919,0,1,1
4,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,1,75,2,467,4299,2,1,2
2,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,53,3,44,4348,0,1,1
0,16014.0,42,3,9,4,7,8,7,4,1,1,4,3,0,0,45,3,38,4266,0,1,1
2,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,0,56,4,81,4032,0,1,1
3,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,1,53,2,167,4126,1,1,1
4,38725.0,52,31,0,6,2,1,5,2,1,0,4,4,0,0,69,4,45,3847,0,1,1
2,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,52,3,664,4196,0,1,2
1,62905.0,68,166,75,96,119,107,59,3,7,2,8,4,0,0,60,3,622,4089,0,1,2
1,13533.0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,45,2,48,4273,0,1,1
2,59481.0,47,178,3,85,71,66,58,2,3,3,8,2,0,0,49,3,461,4046,0,1,2
2,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,0,47,3,1073,4110,0,1,2
1,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,38,3,55,4092,0,1,1
2,67131.0,72,465,71,250,93,35,62,3,9,2,12,6,0,0,68,3,976,4257,0,1,2
4,36802.0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,44,2,20,3810,0,1,1
2,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,42,2,1149,4214,0,0,0
0,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,63,2,43,3811,0,0,1
3,47808.0,30,123,1,26,2,0,72,2,3,2,3,7,0,0,49,3,224,4049,1,1,1
4,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,50,2,101,4446,1,1,1
4,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,78,2,209,4234,0,0,1
2,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,39,1,968,4429,0,0,0
4,85431.0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,72,2,1165,4183,0,0,0
2,42664.0,44,21,0,3,0,0,0,1,1,0,3,6,0,0,57,3,24,3900,0,1,1
2,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,1,69,4,252,4405,1,1,2
2,29760.0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,39,2,165,4466,0,1,1
4,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,47,2,269,4421,0,0,1
4,39435.0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,51,3,102,4124,0,1,1
1,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,40,2,461,4129,0,0,0
0,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,45,2,47,4356,0,1,1
4,42473.0,72,93,1,21,0,4,25,3,2,1,4,5,0,0,48,3,144,3929,0,1,1
2,64590.0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,56,2,1338,4420,0,0,0
2,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,0,65,3,917,4010,0,1,2
2,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,1,53,4,318,4341,1,1,2
2,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,0,57,3,253,4400,0,1,2
2,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,0,51,3,502,4443,0,1,2
2,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,41,3,119,3999,0,1,1
1,60839.0,72,600,21,128,223,150,128,13,2,2,12,8,0,0,45,4,1250,4467,0,1,2
2,77298.0,46,425,115,292,23,35,79,1,6,6,11,3,0,0,45,3,969,4036,0,1,0
2,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,74,4,76,4125,0,1,1
4,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,61,3,62,3875,0,1,1
1,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,62,2,1382,4115,1,0,0
2,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,48,2,84,3939,0,1,1
2,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,0,0,72,4,255,4148,1,1,2
3,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,0,64,4,43,4177,0,1,1
2,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,69,2,398,4066,0,1,2
3,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,47,2,76,3871,0,1,1
2,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,0,60,4,902,3820,1,1,2
1,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,43,3,823,3855,0,1,0
2,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,0,48,3,1179,3799,0,1,0
2,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,50,3,1921,4420,1,1,0
3,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,0,73,4,185,4224,0,1,1
2,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,1,58,3,433,4263,1,1,2
2,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,0,0,73,4,34,3967,1,1,1
2,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,66,3,907,4183,0,1,2
4,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,58,3,416,4001,0,1,2
2,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,60,3,44,4187,0,1,1
2,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,1,68,2,1588,3859,1,0,0
4,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,0,0,50,1,1797,4398,1,0,0
2,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,58,4,40,4430,0,1,1
4,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,61,2,1143,4387,0,1,2
3,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,55,2,914,3798,1,0,0
2,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,32,2,1502,4322,1,0,0
2,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,70,2,1338,4297,0,1,0
4,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,41,3,27,4140,0,1,1
1,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,0,42,3,763,4071,1,1,2
2,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,1,73,1,1331,4142,1,0,0
2,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,68,4,525,4099,0,1,2
4,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,0,63,4,9,3811,0,1,1
2,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,0,62,3,953,3880,1,1,2
3,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,0,53,3,68,4058,0,1,1
3,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,53,3,131,4065,0,1,1
2,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,0,56,3,882,4121,0,1,2
1,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,46,2,1149,4460,0,0,0
2,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,55,3,37,4084,0,1,1
4,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,59,2,388,4105,0,1,2
2,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,1,38,2,1428,4296,1,0,0
3,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,66,2,1633,4199,0,0,0
3,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,1,49,3,173,4200,1,1,1
2,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,37,2,99,4061,0,1,1
2,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,65,3,215,4268,0,1,1
4,54693.0,72,686,17,142,23,26,35,8,6,4,13,6,0,0,62,3,929,4294,0,1,2
2,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,50,3,219,3898,0,1,1
2,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,1,47,4,174,4088,1,1,1
2,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,0,46,4,92,4363,0,1,1
4,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,54,2,1052,4090,0,0,0
2,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,0,67,3,275,4261,1,1,2
1,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,69,3,587,4492,0,1,2
4,57333.0,55,941,14,397,76,58,176,11,8,5,9,6,0,1,70,2,1662,4442,1,1,2
4,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,42,3,159,4300,0,1,1
3,84953.0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,71,1,1024,4188,4,0,0
3,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,56,2,35,3864,0,1,1
3,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,67,2,1042,4099,0,0,0
3,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,0,59,4,395,4001,0,1,2
4,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,0,1,49,2,557,4452,4,0,0
4,4023.0,29,5,0,1,1,1,1,15,0,0,0,19,0,0,61,4,9,3803,0,1,1
2,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,34,2,69,4153,0,0,1
4,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,0,58,3,486,3966,0,1,2
2,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,36,2,34,3944,0,1,1
1,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,1,29,1,1365,4446,3,0,0
2,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,49,3,13,4203,0,1,1
4,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,46,2,1401,4405,0,0,0
2,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,1,63,2,1574,4331,1,0,0
4,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,1,40,1,1323,4089,1,0,0
3,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,0,53,2,1217,4118,2,1,2
3,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,0,73,4,103,4386,0,1,1
3,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,48,2,84,4157,0,0,1
4,70116.0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,52,2,1536,4316,0,0,0
2,54006.0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,39,3,581,4446,0,1,2
4,69063.0,16,666,35,124,69,8,26,1,5,3,5,3,0,0,58,3,928,4396,0,1,2
1,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,49,1,14,3993,0,0,1
2,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,0,45,2,424,4123,0,1,2
2,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,53,3,960,4055,0,1,0
2,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,1,42,2,1555,4394,2,0,0
2,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,0,1,51,3,656,4427,2,1,2
3,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,0,56,4,55,4093,0,1,1
2,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,40,2,20,3846,0,1,1
3,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,53,3,367,4433,0,1,2
1,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,47,2,2257,3908,4,0,0
4,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,57,2,42,3917,0,1,1
2,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,0,60,2,1049,4179,0,1,0
2,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,0,52,3,48,3871,0,1,1
4,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,0,76,2,685,4340,0,1,2
2,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,72,2,39,3868,0,1,1
1,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,37,1,43,3939,0,0,1
3,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,1,65,1,835,4479,1,0,0
2,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,66,2,1515,3956,1,0,0
4,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,0,73,3,1039,4292,0,1,2
2,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,49,2,1596,4146,0,1,2
4,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,40,2,1828,4419,1,0,0
4,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,0,1,55,3,34,3857,2,1,1
4,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,0,56,2,149,3869,0,1,1
3,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,0,55,2,946,4203,1,1,0
4,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,39,1,28,3838,0,0,1
2,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,40,2,450,4400,0,1,2
4,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,0,67,4,46,3958,0,1,1
4,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,0,1,53,1,1702,4031,2,0,0
2,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,0,49,4,820,4090,0,1,2
2,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,0,0,42,3,382,4285,1,1,2
4,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,36,2,2126,4464,0,0,0
3,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,0,0,35,2,2069,3855,3,0,0
2,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,39,3,72,4315,0,1,1
2,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,0,56,2,732,3823,2,1,2
2,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,50,1,801,3831,0,0,0
2,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,0,75,2,236,4049,0,1,1
0,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,46,3,80,4455,1,1,1
4,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,70,1,1685,3887,1,0,0
4,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,79,1,277,3829,0,0,0
4,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,74,3,507,4178,0,1,2
4,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,60,4,68,4288,0,1,1
2,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,41,1,49,3874,0,0,1
3,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,37,2,397,3900,0,0,0
2,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,53,2,39,4045,0,1,1
2,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,0,56,3,306,3952,1,1,1
2,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,70,2,976,4211,0,0,0
4,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,53,3,1028,4093,0,1,2
2,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,38,3,70,3941,0,1,1
2,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,65,2,46,4264,0,0,1
3,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,0,0,44,3,51,4073,1,1,1
1,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,64,2,1263,3867,0,0,0
2,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,0,54,2,1490,4393,1,1,0
3,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,53,2,1564,4420,0,0,0
2,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,57,3,1815,4473,3,1,2
4,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,61,2,1198,4317,0,1,2
2,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,56,2,416,4471,3,1,2
2,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,34,2,85,4295,0,0,1
4,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,43,2,47,4191,0,1,1
2,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,48,1,137,4291,0,0,1
4,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,59,4,21,4347,0,1,1
1,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,47,2,70,3804,0,1,1
1,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,52,3,909,3958,0,1,0
